55101.500000,55101.000000,55102.000000,-0.122027,0.034115,-0.083278,0.026244,-0.006661,0.016924,-0.043351,0.014046,0
55102.500000,55102.000000,55103.000000,-0.038814,0.035960,-0.027384,0.027411,-0.003415,0.018212,-0.010582,0.014534,0
55103.500000,55103.000000,55104.000000,-0.075399,0.032716,-0.051704,0.025039,-0.012453,0.016599,-0.019500,0.013047,0
55104.500000,55104.000000,55105.000000,-0.071175,0.031448,-0.027092,0.024029,-0.014110,0.015882,-0.028571,0.012715,0
55105.500000,55105.000000,55106.000000,-0.088483,0.050098,0.006433,0.036994,-0.017872,0.025330,-0.066111,0.021570,0
55106.500000,55106.000000,55107.000000,-0.251908,0.040323,-0.115947,0.030466,-0.098666,0.019992,-0.031605,0.016851,0
55107.500000,55107.000000,55108.000000,-0.053029,0.026612,-0.005330,0.019846,-0.031911,0.013210,-0.007485,0.011290,0
55108.500000,55108.000000,55109.000000,-0.096861,0.026973,-0.017241,0.019859,-0.035816,0.013488,-0.032067,0.011446,0
55109.500000,55109.000000,55110.000000,-0.132741,0.026904,-0.074615,0.020354,-0.032324,0.013346,-0.025770,0.011280,0
55110.500000,55110.000000,55111.000000,-0.152548,0.028481,-0.114638,0.022044,-0.026318,0.014121,-0.028137,0.011583,0
55111.500000,55111.000000,55112.000000,-0.103181,0.027367,-0.046326,0.020693,-0.029705,0.013748,-0.030425,0.011232,0
55112.500000,55112.000000,55113.000000,-0.164261,0.032310,-0.094383,0.024767,-0.030608,0.016023,-0.041216,0.013215,0
55113.500000,55113.000000,55114.000000,-0.182904,0.051129,-0.070367,0.036213,-0.062503,0.024662,-0.041235,0.024257,0
55114.500000,55114.000000,55115.000000,-0.129359,0.032322,-0.072856,0.023768,-0.027775,0.015872,-0.030032,0.014318,0
55115.500000,55115.000000,55116.000000,-0.114062,0.048122,-0.065970,0.035303,-0.072554,0.025255,0.030946,0.018680,0
55116.500000,55116.000000,55117.000000,-0.041918,0.042932,-0.094852,0.033718,0.021162,0.021422,-0.002992,0.017225,0
55117.500000,55117.000000,55118.000000,0.048185,0.044188,0.018313,0.033508,0.034337,0.022048,-0.016279,0.018683,0
55118.500000,55118.000000,55119.000000,0.030720,0.049176,0.010083,0.037463,0.024307,0.024518,-0.011091,0.020462,0
55119.500000,55119.000000,55120.000000,-0.132784,0.032568,-0.034232,0.024461,-0.037870,0.016118,-0.049197,0.013837,0
55120.500000,55120.000000,55121.000000,-0.058983,0.027067,0.002529,0.020457,-0.020433,0.013386,-0.025435,0.011400,0
55121.500000,55121.000000,55122.000000,-0.029374,0.025060,-0.011534,0.019247,-0.005086,0.012364,-0.016625,0.010365,0
55122.500000,55122.000000,55123.000000,-0.078321,0.024838,-0.022943,0.018976,-0.021184,0.012414,-0.030533,0.010012,0
55123.500000,55123.000000,55124.000000,-0.114878,0.025908,-0.040688,0.019661,-0.032723,0.012876,-0.037751,0.010668,0
55124.500000,55124.000000,55125.000000,-0.072892,0.024125,-0.032385,0.018209,-0.021404,0.012005,-0.016523,0.009956,0
55125.500000,55125.000000,55126.000000,-0.076017,0.022051,-0.021869,0.016829,-0.013220,0.010914,-0.038162,0.009016,0
55126.500000,55126.000000,55127.000000,-0.109373,0.033968,-0.055717,0.026322,-0.022906,0.016681,-0.035719,0.013822,0
55127.500000,55127.000000,55128.000000,-0.029757,0.022577,0.011263,0.017066,-0.006750,0.011214,-0.024326,0.009232,0
55128.500000,55128.000000,55129.000000,-0.123918,0.022035,-0.038994,0.016543,-0.049411,0.010954,-0.023450,0.009056,0
55129.500000,55129.000000,55130.000000,-0.079120,0.022085,-0.041197,0.017175,-0.022872,0.010815,-0.015625,0.008936,0
55130.500000,55130.000000,55131.000000,-0.071056,0.022069,-0.025644,0.016747,-0.028906,0.010875,-0.009927,0.009126,0
55131.500000,55131.000000,55132.000000,-0.029972,0.023291,0.000156,0.017721,-0.010847,0.011430,-0.013053,0.009710,0
55132.500000,55132.000000,55133.000000,-0.041912,0.023511,-0.027456,0.017602,-0.000169,0.011539,-0.016555,0.009944,0
55133.500000,55133.000000,55134.000000,-0.056731,0.027389,-0.012619,0.021271,-0.012607,0.013086,-0.024924,0.011667,0
55134.500000,55134.000000,55135.000000,-0.024246,0.025511,-0.017871,0.019156,-0.013582,0.012263,0.006483,0.011229,0
55135.500000,55135.000000,55136.000000,0.076197,0.032134,-0.004053,0.023223,0.035337,0.015856,0.025586,0.014219,0
55136.500000,55136.000000,55137.000000,0.015043,0.039190,0.022611,0.029794,-0.009268,0.019210,0.007323,0.016679,0
55137.500000,55137.000000,55138.000000,-0.062617,0.043674,-0.033533,0.031574,-0.043135,0.022133,0.013478,0.018724,0
55138.500000,55138.000000,55139.000000,0.152037,0.040186,0.102352,0.030371,0.047787,0.019540,0.011272,0.017261,0
55139.500000,55139.000000,55140.000000,-0.004087,0.045557,-0.049511,0.033699,0.008820,0.022679,0.016178,0.019328,0
55140.500000,55140.000000,55141.000000,-0.027615,0.060954,-0.003198,0.046625,-0.000174,0.029921,-0.022317,0.025785,0
55141.500000,55141.000000,55142.000000,-0.116104,0.073981,-0.137428,0.056698,-0.013463,0.037673,0.009029,0.028233,0
55142.500000,55142.000000,55143.000000,0.040434,0.084703,0.051665,0.065297,0.017203,0.042441,-0.026683,0.034252,0
55143.500000,55143.000000,55144.000000,-0.121399,0.067132,-0.074308,0.052544,0.001477,0.033269,-0.052680,0.027215,0
55144.500000,55144.000000,55145.000000,0.138272,0.054535,-0.019834,0.039165,0.089159,0.028142,0.027935,0.023230,0
55145.500000,55145.000000,55146.000000,0.067828,0.064832,0.017374,0.051586,0.025060,0.031187,0.023599,0.027324,0
55146.500000,55146.000000,55147.000000,0.117051,0.037087,0.135727,0.027972,-0.000443,0.018474,0.013334,0.015399,0
55147.500000,55147.000000,55148.000000,0.010820,0.031799,0.079023,0.024244,-0.014106,0.015942,-0.026074,0.012820,0
55148.500000,55148.000000,55149.000000,0.008432,0.029501,0.046868,0.022410,-0.023237,0.014916,0.004887,0.011753,0
55149.500000,55149.000000,55150.000000,0.003885,0.028649,0.033924,0.022087,0.003158,0.014211,-0.024547,0.011740,0
55150.500000,55150.000000,55151.000000,0.018149,0.030464,0.050594,0.023438,0.004976,0.015107,-0.025719,0.012451,0
55151.500000,55151.000000,55152.000000,-0.045782,0.032255,-0.011054,0.024364,-0.023115,0.016413,-0.009020,0.012877,0
55152.500000,55152.000000,55153.000000,-0.007241,0.025515,0.002085,0.019975,0.013965,0.012597,-0.025300,0.010235,0
55153.500000,55153.000000,55154.000000,0.043084,0.025685,0.037075,0.019389,0.026496,0.012788,-0.018387,0.010637,0
55154.500000,55154.000000,55155.000000,0.197051,0.090543,0.130698,0.062029,0.020674,0.044540,0.065801,0.039486,0
55160.500000,55160.000000,55161.000000,-0.166921,0.036914,-0.167037,0.028125,-0.011092,0.018246,-0.021829,0.015409,0
55161.500000,55161.000000,55162.000000,0.069684,0.029004,0.016217,0.021362,0.034981,0.014313,0.011714,0.012561,0
55162.500000,55162.000000,55163.000000,-0.214320,0.025592,-0.199580,0.019541,-0.033966,0.012611,-0.020093,0.010489,0
55163.500000,55163.000000,55164.000000,-0.196310,0.023899,-0.175511,0.017868,-0.022100,0.011741,-0.032164,0.010050,0
55164.500000,55164.000000,55165.000000,-0.190618,0.022605,-0.139663,0.016695,-0.026684,0.011014,-0.044353,0.009647,0
55165.500000,55165.000000,55166.000000,-0.174886,0.021643,-0.119423,0.016235,-0.031434,0.010452,-0.036810,0.009207,0
55166.500000,55166.000000,55167.000000,-0.181657,0.021037,-0.096990,0.016454,-0.054106,0.010190,-0.030806,0.008444,0
55167.500000,55167.000000,55168.000000,-0.108130,0.020343,-0.083346,0.015645,-0.005859,0.009654,-0.034687,0.008691,0
55168.500000,55168.000000,55169.000000,-0.226511,0.024919,-0.105533,0.018781,-0.070781,0.012076,-0.048266,0.010626,0
55169.500000,55169.000000,55170.000000,-0.248592,0.039120,-0.067504,0.030843,-0.058937,0.018925,-0.106423,0.015943,0
55183.500000,55183.000000,55184.000000,0.222555,0.021262,0.075194,0.012757,0.062248,0.009237,0.072722,0.012600,0
55184.500000,55184.000000,55185.000000,0.339127,0.018420,0.139506,0.012666,0.120068,0.009145,0.064274,0.008604,0
55185.500000,55185.000000,55186.000000,0.304568,0.052644,0.147230,0.039392,0.125487,0.026164,0.023711,0.022658,0
55186.500000,55186.000000,55187.000000,0.012294,0.036112,-0.032979,0.028651,0.025301,0.018116,0.008691,0.013728,0
55187.500000,55187.000000,55188.000000,0.051354,0.040415,0.020163,0.030756,0.031883,0.020890,-0.006607,0.015409,0
55188.500000,55188.000000,55189.000000,0.023152,0.047349,0.054461,0.035540,0.000875,0.024147,-0.017511,0.018908,0
55189.500000,55189.000000,55190.000000,0.103680,0.038729,0.036075,0.028414,0.052412,0.018686,0.009407,0.017846,0
55190.500000,55190.000000,55191.000000,-0.102429,0.037680,-0.014736,0.028373,-0.049150,0.018431,-0.025748,0.016322,0
55191.500000,55191.000000,55192.000000,-0.062835,0.025713,-0.004984,0.019378,-0.016767,0.012490,-0.032235,0.011173,0
55192.500000,55192.000000,55193.000000,-0.016703,0.024600,0.000164,0.018473,-0.004446,0.012164,-0.008983,0.010298,0
55193.500000,55193.000000,55194.000000,-0.003125,0.025705,0.015950,0.019462,-0.004927,0.012667,-0.005856,0.010711,0
55194.500000,55194.000000,55195.000000,-0.075177,0.024659,-0.034250,0.019169,-0.017629,0.011879,-0.021780,0.010291,0
55195.500000,55195.000000,55196.000000,-0.059520,0.024994,-0.018012,0.018889,-0.011767,0.012304,-0.024843,0.010382,0
55196.500000,55196.000000,55197.000000,-0.024694,0.023446,0.017489,0.017924,-0.020794,0.011538,-0.008289,0.009594,0
55197.500000,55197.000000,55198.000000,-0.036140,0.022834,0.001817,0.017042,-0.008081,0.011202,-0.022270,0.009682,0
55198.500000,55198.000000,55199.000000,-0.053922,0.023682,0.005493,0.017592,-0.018191,0.011627,-0.030386,0.010051,0
55199.500000,55199.000000,55200.000000,-0.061734,0.022760,-0.005940,0.016552,-0.024355,0.011323,-0.017514,0.009616,0
55200.500000,55200.000000,55201.000000,-0.052532,0.022778,-0.000228,0.016646,-0.021290,0.011115,-0.020071,0.009942,0
55201.500000,55201.000000,55202.000000,-0.067570,0.023768,0.001658,0.017438,-0.032802,0.011493,-0.019971,0.010475,0
55202.500000,55202.000000,55203.000000,-0.057183,0.025229,-0.018626,0.018223,-0.018570,0.012290,-0.014410,0.011204,0
55203.500000,55203.000000,55204.000000,-0.072903,0.025714,-0.033974,0.018480,-0.024312,0.012402,-0.012348,0.011746,0
55204.500000,55204.000000,55205.000000,-0.050058,0.026626,-0.007863,0.019507,-0.040621,0.012874,0.010764,0.011852,0
55205.500000,55205.000000,55206.000000,-0.004491,0.037125,-0.005580,0.026074,0.002341,0.018184,-0.004903,0.016971,0
55206.500000,55206.000000,55207.000000,-0.051784,0.040582,-0.027739,0.029852,-0.016594,0.019720,-0.002522,0.018031,0
55207.500000,55207.000000,55208.000000,0.033579,0.043557,0.092324,0.032083,-0.015100,0.021200,-0.015681,0.019291,0
55208.500000,55208.000000,55209.000000,-0.016006,0.045779,-0.042148,0.032661,0.024412,0.022550,-0.017836,0.020577,0
55209.500000,55209.000000,55210.000000,0.101227,0.043598,0.033648,0.032466,0.065868,0.021501,-0.006365,0.018721,0
55210.500000,55210.000000,55211.000000,0.031450,0.061214,0.003662,0.043796,-0.001998,0.030851,0.028560,0.026827,0
55211.500000,55211.000000,55212.000000,0.035846,0.061415,0.045034,0.042527,0.011735,0.031964,-0.017512,0.026606,0
55212.500000,55212.000000,55213.000000,-0.066454,0.072243,-0.000302,0.053406,-0.020368,0.037882,-0.033366,0.027633,0
55213.500000,55213.000000,55214.000000,-0.043748,0.063597,-0.060499,0.048935,0.005300,0.032889,-0.005006,0.023315,0
55214.500000,55214.000000,55215.000000,0.165444,0.039890,0.047744,0.028592,0.070704,0.018514,0.033982,0.020350,0
55215.500000,55215.000000,55216.000000,0.065740,0.061884,0.020413,0.045136,0.005654,0.031427,0.043191,0.026521,0
55216.500000,55216.000000,55217.000000,0.105539,0.035266,0.121258,0.026013,0.008430,0.017655,0.005989,0.014974,0
55217.500000,55217.000000,55218.000000,0.089593,0.028480,0.108021,0.021582,0.010931,0.013937,-0.009880,0.012211,0
55218.500000,55218.000000,55219.000000,0.015480,0.030954,0.102592,0.022872,-0.019493,0.015686,-0.031529,0.012737,0
55219.500000,55219.000000,55220.000000,0.014951,0.027392,0.046623,0.020333,-0.012084,0.014090,-0.001808,0.010880,0
55220.500000,55220.000000,55221.000000,0.005995,0.026789,0.042599,0.020186,0.003189,0.013369,-0.031792,0.011194,0
55221.500000,55221.000000,55222.000000,-0.073612,0.026966,-0.029233,0.020599,-0.019713,0.013482,-0.022645,0.010924,0
55222.500000,55222.000000,55223.000000,-0.045276,0.026016,0.012778,0.019347,-0.006208,0.013080,-0.041138,0.010819,0
55223.500000,55223.000000,55224.000000,-0.011756,0.026057,0.016601,0.019430,-0.007663,0.013237,-0.013616,0.010565,0
55224.500000,55224.000000,55225.000000,-0.004028,0.027454,0.001647,0.020584,0.010518,0.013264,-0.015459,0.012354,0
55225.500000,55225.000000,55226.000000,0.031670,0.047903,0.017527,0.037577,0.008833,0.024327,0.008845,0.018463,0
55226.500000,55226.000000,55227.000000,-0.036355,0.029469,-0.029461,0.022522,0.012339,0.014803,-0.027530,0.012102,0
55227.500000,55227.000000,55228.000000,-0.103259,0.030682,-0.078561,0.023463,-0.001017,0.015269,-0.034210,0.012868,0
55228.500000,55228.000000,55229.000000,-0.071294,0.029208,-0.078845,0.022099,-0.006551,0.014783,0.000835,0.011903,0
55229.500000,55229.000000,55230.000000,-0.169511,0.028302,-0.137562,0.021683,-0.013119,0.014026,-0.044071,0.011820,0
55230.500000,55230.000000,55231.000000,-0.075267,0.026591,-0.116016,0.020195,0.019600,0.013198,-0.014342,0.011057,0
55231.500000,55231.000000,55232.000000,-0.109582,0.026033,-0.180321,0.019677,0.024216,0.012938,-0.007482,0.010678,0
55232.500000,55232.000000,55233.000000,-0.137524,0.024800,-0.199416,0.018788,0.000195,0.011964,0.006109,0.010792,0
55233.500000,55233.000000,55234.000000,-0.141957,0.021716,-0.149336,0.016149,-0.019045,0.010412,-0.005835,0.009542,0
55234.500000,55234.000000,55235.000000,-0.144047,0.021654,-0.106275,0.016473,-0.037072,0.010531,-0.013479,0.008930,0
55235.500000,55235.000000,55236.000000,-0.129683,0.020501,-0.089761,0.015388,-0.024792,0.010011,-0.027309,0.008552,0
55236.500000,55236.000000,55237.000000,-0.166214,0.020560,-0.075762,0.015372,-0.038342,0.010035,-0.047800,0.008643,0
55237.500000,55237.000000,55238.000000,-0.083715,0.033485,-0.033776,0.024508,-0.014974,0.016511,-0.029653,0.014402,0
55238.500000,55238.000000,55239.000000,-0.070935,0.053473,-0.067438,0.043981,-0.004494,0.027280,-0.009979,0.017078,0
55239.500000,55239.000000,55240.000000,0.009752,0.026152,0.011304,0.021480,0.004216,0.012854,-0.005099,0.009622,0
55240.500000,55240.000000,55241.000000,0.043628,0.027705,0.020093,0.022269,0.022715,0.013609,0.000572,0.010527,0
55241.500000,55241.000000,55242.000000,0.056373,0.035370,0.015637,0.027043,0.016264,0.017292,0.019978,0.015034,0
55242.500000,55242.000000,55243.000000,-0.324530,0.062525,-0.163000,0.051132,-0.127542,0.031616,-0.034959,0.021779,0
55243.500000,55243.000000,55244.000000,-0.084842,0.048620,-0.031171,0.035853,-0.016258,0.023220,-0.028976,0.021910,0
55244.500000,55244.000000,55245.000000,0.069237,0.054133,0.142657,0.038704,0.011829,0.026655,-0.048559,0.024012,0
55245.500000,55245.000000,55246.000000,0.304693,0.067515,0.169479,0.045830,0.166285,0.032457,-0.039644,0.032832,0
55247.500000,55247.000000,55248.000000,-0.071767,0.025719,-0.026596,0.019072,-0.029666,0.012928,-0.009924,0.010712,0
55248.500000,55248.000000,55249.000000,-0.120765,0.026105,-0.065231,0.019641,-0.032913,0.013096,-0.026412,0.010811,0
55249.500000,55249.000000,55250.000000,-0.118359,0.025988,-0.050864,0.019662,-0.039132,0.012896,-0.026305,0.010893,0
55250.500000,55250.000000,55251.000000,-0.104806,0.027491,-0.027630,0.020833,-0.050890,0.013809,-0.017934,0.011241,0
55251.500000,55251.000000,55252.000000,-0.127110,0.026558,-0.076292,0.020060,-0.034621,0.013295,-0.024657,0.011003,0
55252.500000,55252.000000,55253.000000,-0.140128,0.028342,-0.090983,0.021024,-0.030491,0.014095,-0.028270,0.012123,0
55253.500000,55253.000000,55254.000000,-0.186399,0.030520,-0.154538,0.023214,-0.041359,0.014972,-0.012834,0.012931,0
55254.500000,55254.000000,55255.000000,-0.149804,0.033502,-0.068106,0.024186,-0.044993,0.016828,-0.030002,0.014504,0
55255.500000,55255.000000,55256.000000,-0.099581,0.063184,-0.085011,0.046529,-0.036812,0.031865,0.021301,0.026921,0
55256.500000,55256.000000,55257.000000,-0.078416,0.036759,-0.008861,0.029004,-0.041042,0.018225,-0.016463,0.014772,0
55257.500000,55257.000000,55258.000000,-0.076536,0.042155,-0.025118,0.032060,-0.038929,0.021723,-0.003228,0.016276,0
55258.500000,55258.000000,55259.000000,-0.018202,0.042440,-0.032962,0.033328,0.008878,0.020363,-0.014608,0.018293,0
55259.500000,55259.000000,55260.000000,-0.087803,0.037583,-0.049894,0.028099,-0.008799,0.018284,-0.036897,0.016761,0
55260.500000,55260.000000,55261.000000,-0.098477,0.027558,-0.028078,0.020483,-0.027823,0.013501,-0.035194,0.012066,0
55261.500000,55261.000000,55262.000000,-0.051679,0.026430,-0.033008,0.020237,-0.013355,0.012751,-0.009413,0.011375,0
55262.500000,55262.000000,55263.000000,-0.004860,0.024412,0.050821,0.017950,-0.005209,0.011845,-0.030002,0.010927,0
55263.500000,55263.000000,55264.000000,-0.037687,0.026751,0.005606,0.020045,-0.005447,0.013255,-0.029441,0.011208,0
55264.500000,55264.000000,55265.000000,-0.039039,0.024009,-0.000392,0.018709,-0.008190,0.011631,-0.021801,0.009930,0
55265.500000,55265.000000,55266.000000,-0.076804,0.024388,-0.023252,0.018227,-0.022071,0.012012,-0.027803,0.010308,0
55266.500000,55266.000000,55267.000000,-0.026981,0.028472,-0.008294,0.021202,-0.004340,0.013799,-0.011354,0.012340,0
55267.500000,55267.000000,55268.000000,-0.099668,0.070457,-0.053349,0.050383,-0.030120,0.035178,-0.010908,0.030412,0
55268.500000,55268.000000,55269.000000,-0.070209,0.027263,-0.001403,0.020342,-0.028596,0.013331,-0.023592,0.011575,0
55269.500000,55269.000000,55270.000000,-0.088763,0.023514,-0.012994,0.017744,-0.034685,0.011434,-0.029531,0.010019,0
55270.500000,55270.000000,55271.000000,-0.082992,0.023126,-0.052441,0.017387,-0.039645,0.011216,0.008290,0.009904,0
55271.500000,55271.000000,55272.000000,-0.093524,0.022759,-0.020322,0.017074,-0.035964,0.011015,-0.025447,0.009867,0
55272.500000,55272.000000,55273.000000,-0.102092,0.023206,-0.046622,0.017413,-0.036019,0.011208,-0.015745,0.010070,0
55273.500000,55273.000000,55274.000000,-0.057769,0.023665,-0.030386,0.017265,-0.020266,0.011564,-0.006550,0.010416,0
55274.500000,55274.000000,55275.000000,-0.058481,0.029482,-0.049768,0.021599,-0.022828,0.014548,0.006351,0.012753,0
55275.500000,55275.000000,55276.000000,-0.086442,0.036013,-0.054187,0.027336,-0.010649,0.017034,-0.025827,0.016130,0
55276.500000,55276.000000,55277.000000,-0.098200,0.044624,-0.077648,0.033529,-0.028047,0.022056,-0.000385,0.018590,0
55277.500000,55277.000000,55278.000000,-0.134932,0.046851,-0.034003,0.033400,-0.067233,0.022811,-0.010926,0.021542,0
55278.500000,55278.000000,55279.000000,0.045803,0.046891,0.001327,0.035923,0.013711,0.023251,0.024844,0.019079,0
55279.500000,55279.000000,55280.000000,-0.042938,0.050623,-0.046593,0.037687,-0.019564,0.024359,0.016786,0.022878,0
55280.500000,55280.000000,55281.000000,-0.093554,0.055019,-0.037834,0.042220,-0.015262,0.026162,-0.030053,0.024429,0
55281.500000,55281.000000,55282.000000,0.028239,0.075963,0.040174,0.052504,0.007317,0.039863,-0.005695,0.031722,0
55282.500000,55282.000000,55283.000000,-0.055879,0.062924,0.014139,0.047697,-0.013657,0.031761,-0.048256,0.025736,0
55283.500000,55283.000000,55284.000000,0.054378,0.060689,0.020097,0.045337,0.013403,0.031441,0.022549,0.023636,0
55284.500000,55284.000000,55285.000000,0.161295,0.041180,0.068650,0.028699,0.092983,0.019699,-0.011473,0.020866,0
55285.500000,55285.000000,55286.000000,-0.155279,0.073980,-0.197421,0.055247,-0.015764,0.037817,0.027674,0.030238,0
55286.500000,55286.000000,55287.000000,0.070508,0.034824,0.033392,0.025750,0.031083,0.017165,-0.002684,0.015298,0
55287.500000,55287.000000,55288.000000,0.050143,0.029948,0.073306,0.022188,0.016909,0.014760,-0.025189,0.013030,0
55288.500000,55288.000000,55289.000000,0.035243,0.031801,0.078815,0.023413,0.007200,0.016015,-0.033751,0.013384,0
55289.500000,55289.000000,55290.000000,-0.005868,0.028610,0.065090,0.020756,-0.012895,0.014748,-0.030742,0.011822,0
55290.500000,55290.000000,55291.000000,-0.005411,0.026766,0.024640,0.020156,-0.009553,0.013497,-0.012972,0.010894,0
55291.500000,55291.000000,55292.000000,-0.033612,0.026959,0.016145,0.019764,-0.024316,0.013654,-0.014091,0.011267,0
55292.500000,55292.000000,55293.000000,-0.034892,0.026939,-0.019145,0.020116,0.004003,0.013626,-0.025934,0.011044,0
55293.500000,55293.000000,55294.000000,-0.091213,0.032331,-0.077149,0.023720,-0.012425,0.016198,-0.014962,0.013451,0
55294.500000,55294.000000,55295.000000,-0.169238,0.045213,-0.136421,0.032346,-0.036492,0.022541,-0.022467,0.018854,0
55295.500000,55295.000000,55296.000000,0.068430,0.082649,-0.004592,0.058521,0.025836,0.040011,0.038478,0.036287,0
55302.500000,55302.000000,55303.000000,-0.031142,0.085631,-0.160889,0.056415,-0.001651,0.034608,0.062837,0.046730,0
55303.500000,55303.000000,55304.000000,-0.139927,0.031226,-0.118738,0.021649,-0.015218,0.014357,-0.031099,0.015086,0
55304.500000,55304.000000,55305.000000,0.142866,0.166568,0.051303,0.100334,0.082203,0.073682,0.004696,0.095836,0
